term1,term2,score
progesterone,luteal,0.7368421052631579
anxiety,nervosa,0.7368421052631579
deer,mink,0.7368421052631579
colonoscopy,colon,0.7368421052631579
digestion,excretion,0.7368421052631579
jackal,squirrels,0.7368421052631579
diphtheria,strep,0.7368421052631579
low fat,fatty,0.7358490566037735
lung,emphysema,0.7358490566037735
rectale,colorectal,0.7358490566037735
spleen,blood,0.7358490566037735
pea,vegetable,0.7358490566037735
dermis,human-skin,0.7358490566037735
host-microbe,microbiota-host,0.7358490566037735
nutrition,lactation,0.7358490566037735
hyperuricemia,diabetes mellitus,0.7358490566037735
tumorigenesis,metastasis,0.7358490566037735
dermatitis,psoriatic,0.7358490566037735
mycobiota,mycorrhiza,0.7358490566037735
waterfowl,songbird,0.7358490566037735
hereditary,inheritance,0.7358490566037735
inulin,fructans,0.7358490566037735
ischemia,necrosis,0.7358490566037735
neomycin,vancomycin,0.7358490566037735
virus,hpv,0.7358490566037735
bladder,cystitis,0.7358490566037735
mictobiota,microbiota-bile,0.7358490566037735
levofloxacin,cefoperazone,0.7358490566037735
diphtheria,typhoid fever,0.7358490566037735
interferon-stimulated,cytokine,0.7358490566037735
fructose,sugar,0.7333333333333333
estradiol,hormone,0.7333333333333333
nephropathy,cirrhosis,0.7333333333333333
toxoplasma,hiv,0.7333333333333333
cherry,fruit,0.7333333333333333
leukemia,disease,0.7333333333333333
root,leaf,0.7333333333333333
apodemus,rodent,0.7333333333333333
dam,dams,0.7333333333333333
ileum,appendix,0.7333333333333333
microbiota-mediated,microbiome-based,0.7333333333333333
mucosa,villi,0.7333333333333333
dermis,gingiva,0.7333333333333333
monkey,cat,0.7333333333333333
chimp,hamster,0.7333333333333333
hiv,immunodeficiency,0.7333333333333333
autoimmunity,autoantigen,0.7333333333333333
macaque,tamarin,0.7333333333333333
rodent,woodrat,0.7333333333333333
primate,chimpanzee,0.7333333333333333
insect,honeybee,0.7333333333333333
arthritis,neuropathy,0.7333333333333333
sucrose,carbohydrate,0.7333333333333333
placenta,ovary,0.7333333333333333
oleifera,oleate,0.7333333333333333
whole-grain,grain,0.7333333333333333
prairie,earth,0.7333333333333333
uterus,abdomen,0.7333333333333333
birthweight,pregnancy,0.7333333333333333
iron,calcium,0.7333333333333333
exacerbates,worsens,0.7333333333333333
mucosae,villi,0.7333333333333333
psoriasis,spondylitis,0.7333333333333333
mellitus,diabetes mellitus,0.7333333333333333
mammalian-associated,human-associated,0.7333333333333333
pond,garden,0.7333333333333333
gallbladder,intestine,0.7333333333333333
autoimmunity,immunogenicity,0.7333333333333333
microbiota-mediated,xenomicrobiota,0.7333333333333333
gut-derived,microbiota-associated,0.7333333333333333
uterus,anus,0.7333333333333333
apoptosis,mitochondria,0.7333333333333333
ileum,colon,0.7333333333333333
axolotl,iguana,0.7333333333333333
germfree,microbiome-dependent,0.7333333333333333
consumption,intake,0.7333333333333333
plant,bean,0.7333333333333333
cebus,tamarin,0.7333333333333333
suckling,weaning,0.7333333333333333
forest,arbor,0.7333333333333333
steatohepatitis,hyperlipidemia,0.7333333333333333
menstrual,luteal,0.7333333333333333
orchard,grassland,0.7313432835820896
seagrass,grassland,0.7313432835820896
agricultural,cultivation,0.7307692307692307
ulcer,diarrhoea,0.7307692307692307
dwelling,housing,0.7307692307692307
surgery,incisions,0.7307692307692307
ulcer,lesion,0.7307692307692307
gutmicrobiota,microbiota-induced,0.7307692307692307
alloy,metal,0.7307692307692307
diurnal,circadian,0.7307692307692307
mycobiota,microbiome-derived,0.7307692307692307
salmo,scrofa,0.7307692307692307
deer mouse,vole,0.7307692307692307
iodine,iron,0.7307692307692307
horse,sheep,0.7307692307692307
pre-diabetic,prediabetes,0.7307692307692307
obesity-associated,high-fat-diet,0.7307692307692307
antibiotic,streptomycin,0.7307692307692307
abalone,tuna,0.7307692307692307
immunogenicity,immunodeficiency,0.7307692307692307
psoriatic,erythematosus,0.7307692307692307
trachea,thorax,0.7307692307692307
canaries,iguanas,0.7307692307692307
obesity-associated,nutrition-induced,0.7307692307692307
stress-induced,dysbiosis-induced,0.7307692307692307
epilepsy,asthma,0.7307692307692307
mycobiome,microbiome-wide,0.7307692307692307
cefoperazone,ciprofloxacin,0.7307692307692307
stream,pond,0.7307692307692307
dog,fox,0.7307692307692307
microbiota-bile,microbiome-dependent,0.7307692307692307
psoriasis,atopy,0.7307692307692307
healthspan,homeostasis,0.7307692307692307
gout,hyperuricemia,0.7307692307692307
osteopenia,anorexia nervosa,0.7307692307692307
hyperlipidemia,diabetes mellitus,0.7307692307692307
iga-coated,iga-dependent,0.7307692307692307
flaxseed,honeybush,0.7307692307692307
microbiota-mediated,microbiota-bile,0.7307692307692307
grass,prairie,0.7307692307692307
cytotoxicity,virulence,0.7297297297297297
susceptibility,immune-related,0.7297297297297297
triglycerides,fatty,0.7297297297297297
rectum,rectale,0.7297297297297297
cellulose,fiber-derived,0.7297297297297297
cheetahs,mink,0.7297297297297297
rumen,duodenum,0.7297297297297297
diet,sugar,0.7297297297297297
sparrow,bat,0.7297297297297297
plantation,woodland,0.7297297297297297
high-fibre,psyllium,0.7297297297297297
wolf,eagle,0.7297297297297297
osteopenia,fracture,0.7297297297297297
milk,sugar,0.7297297297297297
squirrels,rabbit,0.7297297297297297
cognitive,neuronal,0.7297297297297297
atherosclerosis,osteoarthritis,0.7297297297297297
high-fibre,high-fiber,0.7297297297297297
banana,berry,0.7297297297297297
milk,juice,0.7297297297297297
gastritis,steatohepatitis,0.7288135593220338
microbiota-associated,microbiome-based,0.7288135593220338
gastroenteritis,gastroesophageal,0.7288135593220338
rainforest,savanna,0.7288135593220338
immunogenicity,immunologically,0.7288135593220338
colitis,crohn`s,0.7288135593220338
branta,finch,0.7272727272727273
rec,recip,0.7272727272727273
fish-associated,krill,0.7272727272727273
marmoset,hamster,0.7272727272727273
river,gulf,0.7272727272727273
marsh,woodland,0.7272727272727273
sows,mammal,0.7272727272727273
wistar-kyoto,rhesus,0.7272727272727273
prevented,preventing,0.7272727272727273
immune-related,immunologically,0.7272727272727273
wolf,pig,0.7272727272727273
girl,babies,0.7272727272727273
whey,yogurt,0.7272727272727273
suckling,infant,0.7272727272727273
galactooligosaccharide,disaccharide,0.7272727272727273
apoptosis,cancer,0.7272727272727273
bronchitis,tuberculosis,0.7272727272727273
walnut,coconut,0.7272727272727273
phosphorylcholine,tuftsin-phosphorylcholine,0.7272727272727273
fish,tuna,0.7272727272727273
ghana,thailand,0.7272727272727273
milk,kefir,0.7272727272727273
sediment,sludge,0.7272727272727273
pea,cowpea,0.7272727272727273
hypha,fungus,0.7272727272727273
tumorigenesis,carcinoma,0.7272727272727273
platyrhynchos,gallus,0.7272727272727273
cervix uteri,anus,0.7272727272727273
vaginosis,urogenital,0.7254901960784313
turtle,rabbit,0.7254901960784313
atherosclerosis,thrombosis-protected,0.7254901960784313
obesity-related,hyperlipidemia,0.7254901960784313
rat,chimp,0.7254901960784313
disease,fibrosis,0.7254901960784313
glycemic,diabetes mellitus,0.7254901960784313
tamarin,chimpanzee,0.7254901960784313
periurban,urbanization,0.7254901960784313
stomach,pancreatitis,0.7254901960784313
high-fiber,gluten,0.7254901960784313
ampicillin,vancomycin,0.7254901960784313
ocontrol,neg-control,0.7254901960784313
polysaccharide,exopolysaccharide,0.7254901960784313
animal,hamster,0.7254901960784313
rice,bean,0.7254901960784313
fir,tree,0.7254901960784313
human-vaginal,cervico-vaginal,0.7254901960784313
goji,lycium,0.7254901960784313
wistar-kyoto,mouse,0.7254901960784313
mictobiota,xenomicrobiota,0.7254901960784313
lemur,primate,0.7254901960784313
appendix,colon,0.7254901960784313
lemur,macaque,0.7254901960784313
ampicillin-treated,antibiotic-perturbed,0.7254901960784313
vineyard,garden,0.7254901960784313
breastmilk,prenatal,0.7254901960784313
joey,pup,0.7254901960784313
mental,depression,0.7254901960784313
autism,alzheimers,0.7254901960784313
anatomy,genitalia,0.7254901960784313
insectivore,frugivore,0.7241379310344828
frog,snakehead,0.7241379310344828
dental,caries,0.7241379310344828
cecum,recto,0.7241379310344828
squirrels,deer,0.7241379310344828
zostera,aquatic,0.7241379310344828
flaxseed,coconut,0.7241379310344828
legume,fiber,0.7241379310344828
bifidobacteria,gut-microbiota,0.7241379310344828
alzheimer,schizophrenia,0.7241379310344828
starch,grain,0.7241379310344828
impaired,impairment,0.7241379310344828
intestine,kidney,0.7241379310344828
moringa,turmeric,0.7241379310344828
ampicilin,streptomycin,0.7241379310344828
embryo,fetus,0.7241379310344828
grass,seagrass,0.7230769230769231
airways,emphysema,0.7230769230769231
fructose,fructans,0.7230769230769231
vegetable,fruit,0.7222222222222222
livestock,landrace,0.7222222222222222
tanzania,botswana,0.7222222222222222
dermis,tissue,0.7222222222222222
krill,whale,0.7222222222222222
epilepsy,cancer,0.7222222222222222
intake,intakes,0.7222222222222222
vancomycin,fluconazole,0.7222222222222222
rooms,housing,0.7222222222222222
hiv-infected,disease,0.7222222222222222
lizard,beetle,0.7222222222222222
squirrels,beagle,0.7222222222222222
exacerbates,disrupts,0.7222222222222222
ampicilin,tetracycline antibiotic,0.7222222222222222
virus,infection,0.7209302325581395
infant,weanling,0.7209302325581395
goji,yerba,0.7209302325581395
diarrhoea-predominant,crohns disease,0.7209302325581395
soil,arable soil,0.7209302325581395
galactose,fructose,0.7209302325581395
mammalian-associated,mammalia-associateed,0.7209302325581395
osteoporosis,diabetes mellitus,0.7209302325581395
metegenome,metranscriptome,0.7209302325581395
dog,puppies,0.7209302325581395
insectivore,helminth,0.7209302325581395
guinea pig,mammal,0.7209302325581395
dermis,epithelium,0.7209302325581395
microbiota-liver,microbiota-triggered,0.7209302325581395
epilepsy,alzheimers,0.7209302325581395
beef,dairy,0.7209302325581395
fiji,zimbabwe,0.7209302325581395
methane,hydrogen,0.7209302325581395
human-vaginal,vaginosis,0.7209302325581395
feed,eat,0.7209302325581395
vulva,pharynx,0.7209302325581395
peritoneum,spleen,0.7209302325581395
organ,kidney,0.7209302325581395
pre-diabetic,anti-diabetic,0.7209302325581395
manzanita,lycium,0.7209302325581395
ferret,monkey,0.7209302325581395
hepatitis,cancer,0.7209302325581395
adolescents,puberty,0.7209302325581395
rectum,duodenum,0.7209302325581395
horse,rabbit,0.7209302325581395
dysfunction,impairment,0.7209302325581395
suckling,breastfeeding,0.7209302325581395
crohns disease,colorectal,0.7209302325581395
disturbance,perturbation,0.7209302325581395
thermal,hot,0.7209302325581395
apple,acorn,0.72
spondylitis,osteoporosis,0.72
monkey,marmoset,0.72
tracheobronchial,pharynx,0.72
cervix uteri,pharynx,0.72
mix,mash,0.72
gut-brain,microbiota-host,0.72
disease,leishmaniasis,0.72
lymphocyte,lymph,0.72
seagrass,shrub,0.72
autoimmunity,immunosurveillance,0.72
bifidogenic,microbiome-wide,0.72
phosphate,calcium,0.72
dermatitis,allergy,0.72
virus-like,papillomavirus,0.72
gingiva,dental,0.72
microbiome-dependent,microbiota-triggered,0.72
bee,frog,0.72
animal,mink,0.72
inflammation,pain,0.72
fox,mink,0.72
bipolar,depression,0.72
glucose,fructose,0.72
prenatal,peripartum,0.72
metatranscripome,metaproteome,0.72
low fat,high-fat-diet,0.72
apodemus,vole,0.72
bee,rabbit,0.72
orchard,viticulture,0.72
wild,prairie,0.72
fructose,lactose,0.72
graft-versus-host,graft,0.72
sucrose,dextrose,0.72
hepatitis,gastroenteritis,0.72
food,grain,0.72
human-oral,human-associated,0.72
legume,vegetable,0.72
tumour,metastasis,0.72
mouth,ear,0.72
antibiotic-driven,antibiotic-perturbed,0.7192982456140351
low fat,diet-dependent,0.7192982456140351
immunoglobulin,regulatory t cell,0.7192982456140351
postmenopausal,menopause,0.7192982456140351
lemur,chimp,0.7192982456140351
reproduction,puberty,0.7192982456140351
sterile,aseptic,0.7192982456140351
amoxicillin,streptomycin,0.7192982456140351
short-chain,medium-chain,0.7192982456140351
autoimmunity,inflammation,0.7192982456140351
high-fiber,nutrition,0.7192982456140351
pneumonia,disease,0.7192982456140351
rhinosinusitis,bronchitis,0.7192982456140351
poultry,bird,0.7192982456140351
retroauricular crease,forehead,0.7192982456140351
hepatitis,emphysema,0.7192982456140351
vegan,organic,0.7192982456140351
animal,livestock,0.7192982456140351
urogenital tract,genitalia,0.7192982456140351
insect,bugs,0.7192982456140351
trichuris,strongyloides,0.71875
heligmosomoides,strongyloides,0.71875
wheat,cereal,0.71875
myeloid-derived,myelogenous,0.7183098591549296
duodenum,intestine,0.7142857142857143
extended spectrum beta lactamase,carbapenemase,0.7142857142857143
woodrat,goat,0.7142857142857143
microbicide,microbia,0.7142857142857143
jackal,snake,0.7142857142857143
ghana,tanzania,0.7142857142857143
aztreonam,cipro,0.7142857142857143
milk,lactose,0.7142857142857143
diarrhoea-predominant,diarrhoea,0.7142857142857143
platelets,platelet,0.7142857142857143
ciprofloxacin,cipro,0.7142857142857143
sparrow,cheetah,0.7142857142857143
ciprofloxacin,cephalosporin,0.7142857142857143
malaria,leishmaniasis,0.7142857142857143
pre-weaning,postnatal,0.7142857142857143
gutmicrobiota,musculus-gut-bacteria,0.7142857142857143
gutmicrobiota,mycobiota,0.7142857142857143
corn-soybean,soy,0.7142857142857143
clindamycin,metronidazole,0.7142857142857143
mycobiome,micriobiome,0.7142857142857143
chimp,cheetah,0.7142857142857143
host-microbe,xenomicrobiota,0.7142857142857143
wistar,rodent,0.7142857142857143
bangkok,stockholm,0.7142857142857143
inflammatory bowel disease,cystic fibrosis,0.7142857142857143
symbiosis,phylosymbiosis,0.7142857142857143
recto,hindgut,0.7142857142857143
esophagus,bladder,0.7142857142857143
antimicrobial,anti-inflammatory,0.7142857142857143
microtus,mouse,0.7142857142857143
panda,chimp,0.7142857142857143
mycobiome,microbiota-triggered,0.7142857142857143
guinea pig,capuchins,0.7142857142857143
orchard,shrub,0.7142857142857143
anxiety,asthma,0.7142857142857143
microtus,neotoma,0.7142857142857143
crohns disease,celiac,0.7142857142857143
lactoferrin,dairy,0.7142857142857143
wolf,sheep,0.7142857142857143
wolf,gorilla,0.7142857142857143
disease,emphysema,0.7142857142857143
epithelium,mucin,0.7142857142857143
hot,high,0.7142857142857143
whale,gorilla,0.7142857142857143
arabia,namibia,0.7142857142857143
menstrual,gynecologic,0.7142857142857143
ampicillin,cephalosporin,0.7142857142857143
tamarin,capuchins,0.7142857142857143
restoration,restoring,0.7142857142857143
cervix uteri,rectum,0.7142857142857143
mucin,collagen,0.7142857142857143
intestine,intestianl,0.7142857142857143
wistar-kyoto,sprague-dawley,0.7142857142857143
intestine,gut-liver,0.7142857142857143
arthritis,injuries,0.7142857142857143
human-gut,gut-microbiome,0.7142857142857143
breastmilk,suckling,0.7142857142857143
tuberculosis,cancer,0.7142857142857143
bronchitis,trachea,0.7142857142857143
streptozotocin,streptomycin,0.7142857142857143
colitis,mucositis,0.7142857142857143
rhesus,murine-feces,0.7142857142857143
mouth,skin,0.7142857142857143
botanical,angiosperm,0.7142857142857143
atherosclerotic,atherosclerosis,0.7142857142857143
atherosclerosis,asthma,0.7142857142857143
necrosis,fibrosis,0.7142857142857143
urogenital tract,urinary system,0.7142857142857143
herpesvirus,hiv,0.7142857142857143
colitis,gastric,0.7142857142857143
streptomycin-treated,tetracycline antibiotic,0.7142857142857143
stomach,spleen,0.7142857142857143
mother-child,pregnancy,0.7142857142857143
pain,neuropathy,0.7142857142857143
aorta,coronary,0.7142857142857143
pylorus,appendix,0.7142857142857143
father,parent,0.7142857142857143
cereal,whole-grain,0.7142857142857143
soil,farm,0.7142857142857143
spondylitis,lupus,0.7142857142857143
undernourished,nourished,0.7142857142857143
carnivore,folivore,0.7142857142857143
undernutrition,iron-deficient,0.7142857142857143
bronchitis,lung,0.7142857142857143
post-natal,perinatally,0.7142857142857143
steatosis,hepatitis,0.7142857142857143
glucose,lactose,0.7142857142857143
insectivore,termite,0.7142857142857143
inoculation,vaccination,0.7142857142857143
pond,marsh,0.7142857142857143
immunosurveillance,immunologic,0.7142857142857143
bifidophages,faecalibacteria,0.7142857142857143
fox,bear,0.7142857142857143
fox,goat,0.7142857142857143
marine,marine sediment,0.7142857142857143
carcinoma,malignant,0.7142857142857143
penicillin,antibiotic,0.7142857142857143
penicillin,cefoperazone,0.7142857142857143
hiv-positive,immunodeficiency,0.7142857142857143
sodium,salt,0.7142857142857143
fidaxomicin,clindamycin,0.7142857142857143
snake,frog,0.7142857142857143
bivalve,abalone,0.7142857142857143
rheumatism,hypertension,0.7142857142857143
polyomavirus,virus-like,0.7142857142857143
vagina,mid-vaginal,0.7142857142857143
diphtheria,cholera,0.7142857142857143
mycobiome,microbiome-derived,0.7142857142857143
neoplasia,metastasis,0.7142857142857143
cefoperazone,vancomycin,0.7142857142857143
mammal,reptile,0.7142857142857143
saccharide,oligosaccharide,0.7142857142857143
coconut,palm,0.7142857142857143
gastroenteritis,gastro-intestine,0.7142857142857143
antibiotic,antibiotic-induced,0.7142857142857143
